null,null,null,null,null,null,null,null
228670,레이,"38,550","1,450","3.91","11,414,296,550","256,483,442,850",0
228850,레이언스,"14,300","-1,000","-6.54","6,667,412,850","237,251,500,200",0
281740,레이크머티리얼즈,"1,405","-25","-1.75","287,021,075","92,351,419,940",0
238120,로고스바이오,"14,950","450","3.10","1,208,251,300","53,741,123,800",0
215100,로보로보,"4,015","-65","-1.59","5,041,381,630","71,460,792,810",0
090360,로보스타,"15,850","-650","-3.94","4,153,955,150","154,537,500,000",0
108490,로보티즈,"10,650","-400","-3.62","2,491,543,700","119,823,150,000",0
067730,로지시스,"2,950","5","0.17","109,222,710","27,555,719,900",0
071280,로체시스템즈,"4,905","10","0.20","552,264,920","75,029,837,715",0
038060,루멘스,"1,775","50","2.90","673,287,660","84,700,781,250",0
082800,루미마이크로,"1,765","65","3.82","46,954,603,395","218,697,852,980",0
085370,루트로닉,"5,360","-20","-0.37","535,752,370","137,217,147,040",0
060240,룽투코리아,"4,560","30","0.66","1,326,512,235","115,957,535,040",0
058470,리노공업,"89,300","-2,300","-2.51","7,309,996,000","1,361,143,641,000",0
039980,리노스,"1,420","-25","-1.73","1,335,969,105","58,987,660,520",0
019570,리더스 기술투자,"594","-20","-3.26","283,272,049","44,726,749,452",0
016100,리더스코스메틱,"3,980","50","1.27","252,933,700","72,385,907,720",0
197210,리드,"-","0","0.00","0","18,870,304,998",0
012700,리드코프,"5,380","60","1.13","631,993,590","142,280,206,300",0
302550,리메드,"26,450","-350","-1.31","15,049,583,000","157,791,336,700",0
277070,린드먼아시아,"4,510","-265","-5.55","4,424,639,155","60,885,000,000",0
042500,링네트,"5,160","-380","-6.86","11,031,009,280","78,519,090,480",0
219420,링크제니시스,"6,750","-100","-1.46","465,047,790","67,500,000,000",0
195500,마니커에프앤지,"8,210","300","3.79","8,006,780,680","85,203,380,000",0
305090,마이크로디지탈,"18,350","-1,450","-7.32","2,558,775,600","66,625,180,000",0
098120,마이크로컨텍솔,"3,475","-25","-0.71","255,152,315","28,886,861,850",0
227950,마이크로텍,"2,440","10","0.41","4,523,885,435","93,255,833,760",0
147760,마이크로프랜드,"3,480","110","3.26","223,933,540","37,653,133,680",0
038290,마크로젠,"34,650","500","1.46","8,533,377,100","367,478,981,100",0
267980,매일유업,"80,300","-200","-0.25","1,270,738,500","629,844,131,400",0
005990,매일홀딩스,"8,630","-50","-0.58","345,764,900","118,388,963,520",0
127160,매직마이크로,"640","-13","-1.99","930,829,651","39,353,806,720",0
093520,매커스,"3,590","20","0.56","86,434,440","58,025,500,280",0
141070,맥스로텍,"1,255","0","0.00","509,733,610","39,684,417,750",0
100590,머큐리,"10,400","550","5.58","17,409,366,020","153,541,440,000",0
067280,멀티캠퍼스,"31,350","150","0.48","286,404,850","185,804,521,650",0
072870,메가스터디,"10,400","-100","-0.95","1,433,215,900","123,977,973,600",0
215200,메가스터디교육,"45,000","1,550","3.57","4,566,108,200","531,984,600,000",0
133750,메가엠디,"3,945","35","0.90","9,907,912,785","91,117,968,765",0
235980,메드팩토,"-","600","0.84","43,942,112,700","732,350,054,100",0
041920,메디아나,"17,400","-900","-4.92","10,607,437,500","150,518,630,400",0
014100,메디앙스,"-","0","0.00","0","49,501,000,000",0
086900,메디톡스,"115,600","8,100","7.53","280,002,730,100","690,993,104,400",0
047920,메디포럼제약,"5,530","-30","-0.54","1,396,542,680","76,581,502,690",0
078160,메디포스트,"26,350","-100","-0.38","2,442,060,300","411,530,136,700",0
